Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
4484	9	310	34.44444444444444	2	7	0
7886	3	40	13.333333333333334	0	3	0
4565	82	9017	109.96341463414635	39	42	1
7289	14	1295	92.5	3	10	1
7935	20	957	47.85	5	15	0
1040	30	874	29.133333333333333	22	7	1
246	48	2770	57.708333333333336	30	17	1
6738	8	170	21.25	2	6	0
4814	69	4163	60.333333333333336	48	21	0
5022	7	179	25.571428571428573	0	7	0
4496	22	827	37.59090909090909	5	16	1
1709	42	2351	55.976190476190474	20	22	0
8005	6	102	17.0	2	4	0
5306	26	1958	75.3076923076923	14	12	0
8020	59	2814	47.69491525423729	42	17	0
7502	14	1456	104.0	2	11	1
1413	107	13450	125.70093457943925	70	37	0
5007	2	84	42.0	0	2	0
1660	35	2278	65.08571428571429	10	25	0
1285	12	375	31.25	4	8	0
3155	10	508	50.8	0	10	0
8103	10	1506	150.6	0	10	0
7777	2	32	16.0	0	2	0
93	66	6866	104.03030303030303	20	44	2
5331	21	1403	66.80952380952381	7	14	0
2512	60	3511	58.516666666666666	48	12	0
8157	2	115	57.5	0	2	0
7793	5	102	20.4	0	5	0
292	55	3273	59.50909090909091	37	18	0
4633	12	275	22.916666666666668	3	8	1
6586	19	1282	67.47368421052632	0	19	0
4962	43	4146	96.4186046511628	13	29	1
4937	10	296	29.6	2	8	0
4476	12	313	26.083333333333332	2	7	3
286	71	4283	60.32394366197183	59	12	0
6330	34	1750	51.470588235294116	16	18	0
4596	3	262	87.33333333333333	0	3	0
8248	17	809	47.588235294117645	5	12	0
5984	15	328	21.866666666666667	5	10	0
8266	1	12	12.0	0	1	0
4998	30	1871	62.36666666666667	12	18	0
6141	50	3666	73.32	24	26	0
5534	10	332	33.2	2	8	0
6142	31	3130	100.96774193548387	4	27	0
2724	10	267	26.7	2	7	1
1286	51	3409	66.84313725490196	32	18	1
5009	16	954	59.625	2	14	0
2757	34	1987	58.44117647058823	14	19	1
8323	1	10	10.0	0	1	0
6637	16	710	44.375	5	10	1
2441	42	1446	34.42857142857143	29	13	0
4424	47	1963	41.765957446808514	30	16	1
94	187	22798	121.9144385026738	156	30	1
4326	13	659	50.69230769230769	0	13	0
3973	35	1263	36.08571428571429	22	13	0
1082	70	4170	59.57142857142857	47	23	0
4634	21	1195	56.904761904761905	8	13	0
4024	40	2060	51.5	21	19	0
5332	11	387	35.18181818181818	0	11	0
4782	39	2543	65.2051282051282	15	24	0
5590	38	1732	45.578947368421055	24	14	0
4211	24	2025	84.375	7	15	2
4217	14	354	25.285714285714285	1	12	1
6031	31	1234	39.806451612903224	20	11	0
4615	28	1032	36.857142857142854	12	15	1
8139	7	375	53.57142857142857	0	7	0
4616	87	7378	84.80459770114942	56	31	0
5740	29	1041	35.89655172413793	19	10	0
7279	24	2384	99.33333333333333	9	14	1
4497	26	682	26.23076923076923	16	10	0
773	39	2492	63.8974358974359	14	24	1
5030	300	42306	141.02	271	29	0
8267	7	490	70.0	0	6	1
5023	6	278	46.333333333333336	0	6	0
2725	16	503	31.4375	6	10	0
1414	78	5921	75.91025641025641	47	30	1
5333	26	1709	65.73076923076923	4	22	0
5294	60	1886	31.433333333333334	51	8	1
1175	54	5840	108.14814814814815	30	24	0
5849	82	6452	78.6829268292683	48	33	1
5244	17	1392	81.88235294117646	4	12	1
